X,Seq,Dur,RunTime,Mean,Sum,Min,Max,sTtl,dTtl,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Offset,sMeanPktSz,dMeanPktSz,Load,SrcLoad,DstLoad,Loss,SrcLoss,DstLoss,pLoss,Rate,SrcRate,DstRate,SrcWin,DstWin,SrcTCPBase,DstTCPBase,TcpRtt,SynAck,AckDat,UniqueID
0.3436954906644903,-0.8658124002594622,-1.0107449224281397,-1.0019402169605425,-1.0043245625009538,-1.0023044939758428,-1.0194902886806396,-1.0097178760580616,0.6203157028741455,-1.0871016580915989,-0.9104509063902356,-0.8261647674130456,-0.896815901060917,-0.9262393855639499,-0.6418116028947387,-0.880547937544792,-0.6551523214613205,-0.22470516244205613,-2.648168888657193,-0.9095971643243187,-0.6346177588919556,-0.9019035899239681,-0.39794526577122097,-0.8589147269339847,0.47287067784680015,1.0728942817899443,-0.7897340866729519,-0.7078989516785231,-0.7952512867945897,0.18476187387141843,-4.067025916925463,0.20674700764433945,-0.6988251417669833,-1.9812323685448168,-1.5602791109047585,-0.8452367779183776,-1.6555787235797623
-0.45687232052911825,-0.9287086970109965,-1.2981575936592322,-1.288875299662912,-1.291405943492978,-1.288127595313202,-1.3073616990001014,-1.2979266601678954,0.6203157028741455,0.7789586877244444,-0.9348102474725203,-0.8408791932144108,-0.9253100451650734,-0.8998452439158862,-0.6516200976350127,-0.8531491036316623,-0.6791831643288457,-0.2461202513042982,-0.6675274896760149,-0.532925701358819,-0.009192204327123518,-0.5608572191227318,-0.39794526577122097,-0.8589147269339847,0.47287067784680015,1.6116706981337934,-0.1854327642668885,0.2109230600235804,-0.48394136727427445,0.31411143809889647,-0.21423028666854843,-1.7271939584978988,0.04215796194815799,3.374014552681487,4.24300645036233,-0.9969632107867155,-1.5710667417281536
-2.246879950862234,-0.6034388261604371,-1.2896903691403656,-1.2804221449805735,-1.2829484788389882,-1.279707199784585,-1.2988809599523163,-1.2894359820328127,0.6203157028741455,-1.0871016580915989,-0.9287204122019491,-0.8408791932144108,-0.9158119971303547,-0.909251225778871,-0.6654827702012668,-0.8612173543269952,-0.6015817933056545,-0.48973048102468647,-1.4331693474963405,-0.6355046789658717,-0.21887266836111555,-0.6503879572746256,-0.39794526577122097,-0.8589147269339847,0.47287067784680015,1.4557089214539278,-0.183468829025245,0.12854963311255715,-0.4226411688419286,0.2979427425704617,-4.195452437934027,-0.9907388553590589,-0.4714787490517922,-1.8686422715486843,-1.5658990589167292,-0.6528983448176153,-1.5561510835348757
0.5874384655759177,-0.23825192306619383,0.3405607697411803,0.347120034551572,0.3454235282449647,0.3415276416648038,0.333972221205445,0.34533083780909823,0.6203157028741455,0.8141673734945585,3.4924999942327215,1.233854844778099,4.640546103180162,4.639685018254524,0.3842877268677975,4.59493238726915,-0.4478288155923467,-0.4300911950708481,0.9678026834490108,3.77913745215353,0.13896754914781378,3.939541464393347,-0.39794526577122097,-0.8589147269339847,0.47287067784680015,-1.2800041657308754,2.5325508435919337,0.6618306651341461,3.658600231519576,10.815679183817272,17.851100335202762,-1.0058057512627534,-1.0070167949418494,0.8948423373042237,0.5948118965536696,0.5464552460463452,-1.5445691093156715
-0.4411661037856527,-0.783604890611659,-0.5867957862481169,-0.5786955495269197,-0.5808640972277365,-0.5807000588156441,-0.5948644876917442,-0.5845944305972463,0.6203157028741455,0.8141673734945585,1.1540032503333915,1.6458587672163278,0.7273503128760033,0.7698345100957552,0.6883510638162931,0.6885639245242768,-0.624667963706712,-0.33557715781022107,0.7352763870906114,2.0654495547638274,2.0294831308553305,1.9852572365284535,-0.39794526577122097,-0.8589147269339847,0.47287067784680015,-1.203846933210984,2.567945618170545,3.4658341322257136,1.9242714179150096,7.80021746776419,2.183064772157976,0.9050029904557788,-0.14669184024132548,-0.09228710727017977,0.47170322406502363,-0.8757770020931607,-1.5358754113973037
0.0510484136743073,-0.6870488261303156,1.5528472436504093,1.5573920735683333,1.5563126431788903,1.5471094213333372,1.548193624390761,1.5609752599621147,0.6203157028741455,0.8141673734945585,-0.3989047436622572,-0.35530314176935535,-0.4029174032555377,-0.35421539568363686,-0.3444834323345646,-0.3365638615661106,2.034708845694254,-0.13294683989356645,0.8384101173877816,-0.6812525251531021,-0.7676487535583665,-0.6516075555492761,-0.39794526577122097,-0.8589147269339847,0.47287067784680015,-0.8484031325073466,-0.8973854784572928,-0.9181378646040632,-0.8046937295342064,17.42867565494709,22.274680503275516,1.6759050835760245,-0.11396593264258065,-0.0013987265827620395,0.5013935154490211,-0.7729474175046619,-1.4028937266352257
-2.172271101689204,0.6712091088642259,0.7374588507942519,0.7433585971158754,0.7418641191686185,0.7362306307693539,0.7315037909042952,0.7433282986234049,0.6203157028741455,0.8141673734945585,0.10046174852457886,0.3509892966961799,-0.07998377007509744,-0.06526363285274404,0.22885578021692135,-0.10311480898475975,-0.3096688295897644,0.12961180985360254,0.5054325344305693,-0.3685108857881755,-0.20170655644747756,-0.3724123831562825,-0.39794526577122097,1.7748741442399505,-1.5827682835620909,-1.067882430689987,-0.44308137640448403,-0.3039027949518416,-0.47224527077213174,3.976320975289369,1.583741007451345,-0.8520100706101219,-1.1757062940510459,-0.0022946689991770923,0.5706355164267001,-0.8804879941201221,-1.3386491686309439
-2.172259582645021,0.6713169927351548,0.7082812608804088,0.7142294910847329,0.7127201612122551,0.7072144109798691,0.7022796306672281,0.7140698888382543,0.6203157028741455,0.8141673734945585,-0.17967067392169503,0.07141520647023887,-0.3364310670125059,-0.29091792044839143,0.020392572003630163,-0.30880090232468793,-0.30959807742167944,0.11265594942217214,0.6112211128174964,-0.5198714608881851,-0.3675867548981292,-0.516721995301244,-0.39794526577122097,1.7748741442399505,-1.5827682835620909,-0.9759742311136984,-0.6246232976494349,-0.4902395873900512,-0.6434667370779215,2.998114895819066,1.0985741503078816,-1.200642676712373,-0.2651866048047781,1.3172294120651342,0.5461410260349026,1.3102857464177855,-1.1476132676935547
1.2937171406099095,2.673749521046011,1.539632434429951,1.5441992231615416,1.543113066193278,1.5339676981838524,1.5349577230260045,1.5477238466498278,0.6203157028741455,0.8141673734945585,-0.28928770879197613,-0.0757290515434143,-0.4124154512902566,-0.3500002404216484,-0.1907516247720026,-0.3473598581418134,2.1588055280646143,-0.18792366670279456,0.8249594562269674,-0.6777601342848306,-0.672405726107033,-0.6560505266059735,-0.39794526577122097,1.7748741442399505,-1.5827682835620909,-0.9214475088219845,-0.8418617851992307,-0.773310633509825,-0.8081982465620707,5.6255279191897145,1.5266625536697611,0.2382464209482588,0.1810895297793911,-0.0919884597980412,0.5025599197533925,-0.9225620263609138,-0.22746287696263714
0.5580879409977364,-0.45455908427858904,0.5415410571931045,0.5477663566310742,0.5461721529549759,0.5413963837808909,0.5352732931010438,0.5468678265175405,0.6203157028741455,0.7789586877244444,1.2879796262859573,1.3368558253876561,1.1357663783689131,0.938517243817568,4.72585444873777,0.46310646467440775,-0.5665293349208936,4.340917764537223,-0.4668539296923559,0.46071905162186905,3.9917316077533,0.13890836905209974,-0.39794526577122097,1.7748741442399505,-1.5827682835620909,-1.2123336801406939,0.514935573076979,0.5488714136273066,0.51315455222874,7.161553994391016,16.53829589822633,0.3580058968268548,-1.3299399057943901,-0.09437763957514778,0.5452927319953597,-0.9919273227578949,-0.16058986380024037
